Gene name	pvampyrus_dNdS
Qdpr	0.04602131036046248
Qrich1	0.03760373443983403
Qsox1	0.2733583229210051
Qsox2	0.16100702576112413
Qtrt1	0.07536475280780937
R3hcc1	0.2909583270648413
R3hdm2	0.08453114305270362
Rab11fip1	0.3640675956122147
Rab11fip5	0.2768698327244761
Rab12	0.03520726859738785
Rab13	0.0665437221453819
Rab15	0.08159579707765556
Rab18	0.12516772091240175
Rab21	0.03926320891904992
Rab27a	0.041109709962168985
Rab28	0.044560540872771975
Rab2a	0.06562774363476734
Rab2b	0.09767814251401123
Rab33b	0.05623616236162362
Rab34	0.051737602499023816
Rab3gap1	0.06445406445406444
Rab3gap2	0.11672949434550893
Rab3il1	0.08376582935436994
Rab3ip	0.08051989221746711
Rab40c	0.044451797926318114
Rab4b	0.05085031150025257
Rab5b	0.013214593507612754
Rab5c	0.008829093966785788
Rab8a	0.03665139525197834
Rab8b	0.006063947078280044
Rabac1	0.06283566058002148
Rabep1	0.049598832968636035
Rabep2	0.07111111111111111
Rabepk	0.2530120481927711
Rabgap1l	0.06955551422726429
Rabl2	0.10220254049644564
Rabl3	0.11903499469777308
Rad18	0.21440213364942956
Rad51c	0.2273425499231951
Rad52	0.294687550460197
Raf1	0.03319940790864876
Rai1	0.13302217036172695
Rai14	0.1294862772695285
Rala	0.011349617567234148
Ralb	0.0149884989240929
Ralbp1	0.06386105544422177
Ralgds	0.09569377990430622
Ralgps2	0.04142441860465117
Raly	0.05460082662606048
Ramp2	0.37819929842795896
Ranbp1	0.030829596412556056
Ranbp10	0.0319818685469655
Ranbp9	0.04222048475371384
Rangap1	0.08132312581250903
Rapgef3	0.0711163416274378
Rapgef4	0.0456001971900419
Rapgef5	0.10402886349969934
Raph1	0.12752188808526838
Rara	0.11477420285673062
Rarg	0.030668294171498318
Rarres1	0.1793881793881794
Rarres2	0.239624190458816
Rars2	0.1554579924166833
Rasa4	0.07094008369909156
Rasal2	0.03549867181840135
Rasgef1b	0.02139107611548556
Rasgrp4	0.12032193158953723
Rassf1	0.05382803297997643
Rassf3	0.047017045454545436
Rassf4	0.13009962049335866
Raver2	0.16480571683787407
Rbbp7	0.02676817288801572
Rbbp8	0.3603535353535353
Rbck1	0.06754716981132075
Rbfa	0.25514154367287684
Rbl1	0.09220985691573927
Rbl2	0.10481366459627332
Rbm12	0.1180453341183397
Rbm15	0.08039922373163293
Rbm19	0.08392796466190962
Rbm20	0.1606592364239981
Rbm25	0.0071345931353644435
Rbm27	0.05986151440696896
Rbm3	0.01132420091324201
Rbm34	0.19212962962962965
Rbm39	0.031606463878327
Rbm42	0.03063869903370257
Rbm43	0.3608247422680412
Rbm45	0.08340971585701193
Rbm4b	0.05187319884726225
Rbm5	0.024114173228346452
Rbm6	0.1512432709561651
Rbm7	0.10093023255813954
Rbms2	0.15998166399266558
Rbmx2	0.1635956970923421
Rbpj	0.026310114298037524
Rbpms	0.0746407046824293
Rc3h2	0.07976653696498054
Rcan1	0.06727513616958633
Rcan3	0.02800691857370942
Rcc1	0.10433422698838248
Rccd1	0.2246817295561417
Rce1	0.05245346869712352
Rchy1	0.12352115500300782
Rcn1	0.04062801267043107
Rcn2	0.10021356990307212
Rcor1	0.031217300313916983
Rdh10	0.014945652173913047
Rdh13	0.1144238517324738
Rdh14	0.13474870017331025
Rdm1	0.21272637062763586
Recql5	0.22488447715214785
Reep1	0.020975211114137842
Reep4	0.07798358240370447
Reep5	0.10099868098737518
Rel	0.2340388917570126
Relb	0.08054074638233054
Rell1	0.08209559816365107
Relt	0.2416175574070311
Renbp	0.18479985893140535
Repin1	0.061703170970905524
Reps1	0.10078805474906677
Rere	0.04705163458600672
Rest	0.19603941633503888
Ret	0.1344326439351593
Rev1	0.1892935982339956
Rev3l	0.17701250274182934
Rfc5	0.05579467559381477
Rfk	0.061455970303155284
Rfng	0.0962834585018294
Rftn1	0.2636857501044714
Rfx1	0.03630281253871887
Rfx5	0.2644840314556251
Rfxank	0.10496400151572564
Rfxap	0.2032635686413622
Rgl1	0.0722440576455175
Rgl2	0.1472157030083209
Rgmb	0.1344436398744871
Rgp1	0.05615109749872384
Rgs10	0.04559530165509877
Rgs12	0.09143897996357014
Rgs16	0.10096381734871226
Rgs19	0.03909870558781229
Rgs5	0.09444704414287942
Rgs6	0.13106137673787724
Rgs9	0.07950819672131149
Rhbdd1	0.22378696709768275
Rhbdd2	0.11962269544090325
Rhbdd3	0.2879408060453401
Rhbdf1	0.025790047221213218
Rhbdf2	0.0369703140910159
Rhebl1	0.1452054794520548
Rhobtb1	0.07514800048326688
Rhod	0.1064932318104907
Rhoj	0.06480263157894736
Rhpn2	0.08074169698392207
Rif1	0.3259259259259259
Rilp	0.16118226600985222
Rilpl2	0.0959600385592849
Rin1	0.11577163436076685
Rin3	0.14848869160853942
Rinl	0.20435510887772196
Rint1	0.1462602907689613
Riok1	0.20817347789824853
Ripk1	0.2850772889417361
Ripk2	0.2106097990835389
Ripk3	0.4590052852690066
Ripply3	0.24163319946452474
Rit1	0.02804702000412456
Rlf	0.11966325917017437
Rlim	0.08890243902439025
Rmnd5b	0.11385634233316352
Rnaseh1	0.13756705312337775
Rnaseh2b	0.195326278659612
Rnaseh2c	0.2125968802119101
Rnd2	0.028117077667665358
Rnf10	0.13887185775597793
Rnf111	0.12401665895418787
Rnf114	0.113441372735939
Rnf122	0.03394784172661871
Rnf123	0.047737589691023576
Rnf126	0.04381649696831026
Rnf13	0.1053473491773309
Rnf130	0.050131061598951504
Rnf139	0.09748743718592966
Rnf14	0.09919390953873712
Rnf145	0.05728461885430763
Rnf146	0.1123764503652772
Rnf149	0.28370221327967804
Rnf167	0.11637534498620054
Rnf168	0.3426921225733997
Rnf169	0.2504118616144975
Rnf181	0.1091063829787234
Rnf183	0.08405405405405406
Rnf20	0.024930747922437674
Rnf214	0.12074882995319812
Rnf216	0.1356904850055535
Rnf217	0.13094353640416045
Rnf25	0.2897005444646098
Rnf31	0.1832268061204726
Rnf34	0.09099766173031956
Rnf38	0.053418005229734784
Rnf4	0.14237370074933525
Rnf44	0.10923803101820632
Rnf5	0.09125925925925926
Rnf6	0.19242043551088772
Rnmt	0.25035587188612096
Rnps1	0.0031113876789047924
Rogdi	0.04767908309455587
Ropn1l	0.11425098754178062
Ror1	0.027672955974842768
Rora	0.10472870566838434
Rpa1	0.13181567835505786
Rpa2	0.11190965092402466
Rpain	0.3213956064242201
Rpap1	0.3006451612903226
Rpap2	0.32053200332502074
Rpap3	0.12191851469829808
Rpl13	0.004700854700854702
Rpl18	0.021062152732911225
Rpl18a	0.004845059049157161
Rpl22l1	0.08640373637778931
Rpl35a	0.008280015054572827
Rpl4	0.05945774536229586
Rpl7	0.024314588753251952
Rpn2	0.1008151008151008
Rpp21	0.14720864954777005
Rpp30	0.1078572901629202
Rprd2	0.11768342951360262
Rps19	0.010641627543035994
Rps19bp1	0.1275377836346415
Rps2	0.003883495145631068
Rps21	0.0039961024950991185
Rps26	0.0
Rps4x	0.007205982324949013
Rps5	0.04325889937400729
Rps6kb2	0.04343793476580615
Rps6kc1	0.19429212362911266
Rpsa	0.0024740992732333387
Rpusd1	0.04633672974284328
Rpusd3	0.3738472888233124
Rpusd4	0.2236438998017661
Rrad	0.05390055722246035
Rragc	0.02024412027389104
Rras	0.02579824155483573
Rras2	0.004814305364511692
Rrbp1	0.15301294820717132
Rreb1	0.1502773575390822
Rrm2b	0.05873679036618335
Rrn3	0.11395912712157948
Rrp15	0.14648300936931902
Rrp1b	0.336789375582479
Rrp36	0.1412536443148688
Rrp7a	0.10079861860565507
Rrp8	0.3525
Rrp9	0.03827292110874201
Rsad2	0.08710407239819004
Rsbn1	0.13708999158957105
Rsf1	0.1927785847686242
Rsl1d1	0.3501712328767123
Rspry1	0.04230648699467252
Rsu1	0.11571342564720047
Rtkn	0.1703942380591357
Rtn1	0.2193243479782951
Rtn2	0.1500404203718674
Rtn4ip1	0.1544600938967136
Rtp4	0.4875267978951471
Rufy1	0.08053425019836022
Rufy3	0.14510878876135
Rundc3a	0.03716866577817266
Rusc2	0.15497460974233593
Rwdd2a	0.05891651099295876
Ryk	0.02489229296314026
S100a10	0.04485632814213643
S100a11	0.06371875858280691
S100a16	0.022586259079903147
S100pbp	0.4557392996108949
S1pr3	0.06060391267366034
Saal1	0.2280980081085845
Sacm1l	0.062135531872109385
Sae1	0.05213539300318038
Samd12	0.14715359828141786
Samd4b	0.04823066841415465
Samd5	0.07993223471430771
Samd8	0.15970515970515972
Samd9l	0.2265041289815179
Samm50	0.02493796526054591
Samsn1	0.1974129060708511
Sap30	0.03731473408892763
Sap30bp	0.02605082307815246
Sars	0.06142643764002988
Sart3	0.06973156433199629
Sash1	0.10921177587844257
Sat1	0.12585969738651995
Sat2	0.2043249237593568
Sav1	0.07483146067415733
Sbf2	0.08310688405797102
Scaf1	0.061859443631039526
Scaf11	0.247301543926766
Scaf4	0.13596818294804872
Scaf8	0.0838844413505047
Scamp2	0.12402496099843993
Scamp3	0.10318949343339588
Scarf2	0.06982217573221758
Scfd1	0.03751412429378531
Scg3	0.07870499581356405
Scg5	0.08609510086455331
Scgb3a1	0.3023364485981308
Scly	0.12521707339365687
Scpep1	0.19515762105947354
Scyl1	0.08574861090253791
Scyl2	0.0854301948051948
Sdad1	0.05536568694463431
Sdc1	0.39176470588235296
Sdc2	0.192051850588436
Sdc3	0.15801844151148076
Sdc4	0.11838134430727022
Sdcbp2	0.2315168344324887
Sdccag8	0.19841388597935056
Sdf2l1	0.07901659247268313
Sdha	0.032553874369555244
Sdhaf2	0.12181303116147307
Sdhd	0.22032640949554896
Sec14l1	0.041394554405706815
Sec16a	0.2522850020772746
Sec22c	0.17806788511749347
Sec23a	0.00558059669456965
Sec23ip	0.1040581083214906
Sec24a	0.16426512968299714
Sec24b	0.14758050628551747
Sec31a	0.09447731755424063
Sec61a1	0.0014979029358897545
Sec61a2	0.007751937984496123
Sec62	0.07968545216251638
Sec63	0.04259850905218317
Secisbp2l	0.11700767263427107
Sel1l	0.07031526744597945
Sele	0.2314804500389885
Selp	0.287523118509034
Selplg	0.6913210773834972
Sema3f	0.04328118145927768
Sema4c	0.07905231057940418
Sema6a	0.0669465826918591
Sema6b	0.045023696682464455
Sema7a	0.12836497591385662
Senp1	0.13262696382900988
Senp3	0.07381012980402138
Senp5	0.3161806746712407
Senp6	0.2544967470340605
Senp7	0.34103932029243234
Sephs1	0.007790077900779006
Sept1	0.031460296096904435
Sept10	0.16719963453631795
Sept4	0.11341016238868518
Sept7	0.0142571998859424
Sept8	0.023097112860892388
Serinc5	0.16185489902767392
Serpine1	0.15805928670680872
Serpine2	0.18753606462781305
Serpini1	0.09911347517730497
Sertad2	0.10791925465838507
Sertad3	0.08736183246770543
Sesn2	0.05728587319243605
Setd3	0.08625620954388077
Setd5	0.12176347095871234
Sf1	0.07539243864691576
Sf3a1	0.011707860992380598
Sfpq	0.07331546707503829
Sfr1	0.5216339443565646
Sfxn3	0.04406364749082008
Sfxn5	0.011144278606965177
Sgcb	0.01820111002285341
Sgce	0.07834523155775215
Sgk1	0.045476228335188426
Sgms1	0.08833271991166729
Sgpp1	0.20084459459459456
Sgsm2	0.07335973824694335
Sgsm3	0.05452517082694185
Sgta	0.031682752832563985
Sgtb	0.019394394394394398
Sh2b1	0.11467116357504215
Sh2b2	0.0772241457172964
Sh2b3	0.111842865395725
Sh3bgr	0.2030810004969356
Sh3bgrl	0.1857884374440666
Sh3bgrl2	0.0515210128362933
Sh3kbp1	0.09547854028000917
Sh3pxd2a	0.06358609794628751
Sh3rf1	0.1434426229508197
Sharpin	0.34895088221268483
Shc1	0.060038508664449486
Shc3	0.11085414739438793
Shcbp1	0.11733294847741375
Shisa5	0.2992316448491747
Shkbp1	0.03988291255031102
Shpk	0.2037565382786496
Shq1	0.2765244977088474
Shroom1	0.6339963833634721
Shroom2	0.15277223773434384
Siae	0.3266747376916868
Sidt2	0.0461880088823094
Sigirr	0.1418396595153305
Sik1	0.09647074521315632
Sik2	0.12482402627874235
Sik3	0.12124793193098557
Sipa1	0.08412811387900355
Sipa1l1	0.03394555591997376
Sipa1l2	0.05499969308206985
Sipa1l3	0.05389286488831056
Sirt1	0.2448754683711704
Sirt3	0.12849162011173185
Sirt4	0.08955787882604861
Sirt5	0.16736066623959
Sirt7	0.04856696195935383
Skap2	0.1089238845144357
Ski	0.06188925081433224
Skil	0.09211518166742047
Skiv2l	0.07233333333333332
Slbp	0.07870234244829953
Slc10a7	0.11176267678509832
Slc12a4	0.028647882889973244
Slc12a7	0.05973047725534044
Slc12a9	0.05948883666274971
Slc15a2	0.2880319774276981
Slc15a4	0.06510076845005075
Slc16a1	0.14993760028525585
Slc16a11	0.1106642835865356
Slc16a12	0.15267770204479067
Slc16a13	0.16684985711145306
Slc16a2	0.1022829408592486
Slc16a4	0.3711072664359862
Slc16a9	0.09076977484380523
Slc17a7	0.006893640967923466
Slc18a2	0.074126119796241
Slc19a1	0.0984734563681932
Slc19a2	0.15107913669064746
Slc19a3	0.3184748319846386
Slc1a2	0.04791666666666666
Slc1a5	0.09060325712974997
Slc20a1	0.09755298230281843
Slc22a18	0.14029971648440664
Slc22a23	0.06285014005602241
Slc22a8	0.2232131481717416
Slc25a1	0.050019901817699344
Slc25a10	0.07103372028745164
Slc25a11	0.026321467098166133
Slc25a13	0.06247250329960405
Slc25a14	0.02877555070450486
Slc25a19	0.18444871091607246
Slc25a20	0.07452441655226515
Slc25a22	0.037350505979760806
Slc25a23	0.03196022727272727
Slc25a25	0.015180568871844038
Slc25a28	0.04149620105201637
Slc25a3	0.07565435640014342
Slc25a33	0.08226659839563066
Slc25a36	0.06962380685008422
Slc25a37	0.07459546925566342
Slc25a39	0.09235722758854432
Slc25a40	0.2235133287764867
Slc25a42	0.03725707380928407
Slc25a45	0.24898558231891565
Slc25a46	0.09002716336825768
Slc2a12	0.14287829434409238
Slc2a8	0.09689261832961844
Slc30a10	0.24410509768695265
Slc30a4	0.09896079357581483
Slc30a5	0.07988165680473372
Slc31a1	0.15766262403528114
Slc31a2	0.3668625678119349
Slc33a1	0.0774606872451951
Slc35a2	0.10454296661193213
Slc35a5	0.15078407720144751
Slc35b3	0.15278677900194426
Slc35c2	0.04264322916666667
Slc35e2	0.07664210189041974
Slc35e3	0.209887250650477
Slc35f5	0.07841893891354892
Slc38a1	0.13719028438911265
Slc38a6	0.2358401510383889
Slc38a7	0.04962073324905183
Slc38a9	0.12240890246563385
Slc39a1	0.08057427483152653
Slc39a10	0.1171875
Slc39a13	0.13938349607505265
Slc39a3	0.0009996759753741283
Slc39a6	0.10216277746158224
Slc39a8	0.08169230769230769
Slc39a9	0.13875748975086724
Slc3a2	0.21719204113570312
Slc40a1	0.14623091603053434
Slc43a1	0.12370670265407108
Slc43a2	0.09280226445612616
Slc43a3	0.1456463859579923
Slc44a5	0.34170379370865395
Slc4a2	0.033993320610687015
Slc5a6	0.25982441471571904
Slc6a17	0.04009929348863853
Slc7a11	0.11603754743359294
Slc7a3	0.2379705400981997
Slc7a6os	0.1814526936478156
Slc7a8	0.10666666666666667
Slc9a1	0.05471354956047287
Slc9a3r1	0.0596766291033807
Slc9a6	0.04858757062146892
Slc9a8	0.024302788844621517
Slc9a9	0.08433149886694723
Sltm	0.10630270750110962
Smad6	0.0639391447368421
Smad7	0.09836065573770493
Smap1	0.13733228097868982
Smap2	0.08574641551869552
Smarca2	0.02472382956338769
Smarca5	0.021455430214554302
Smarcad1	0.08206958073148975
Smarcc2	0.045914763362373434
Smarcd1	0.01270016565433462
Smarcd2	0.03340909090909091
Smarce1	0.051564310544611816
Smc4	0.09258649093904447
Smcr8	0.08727181795448863
Smn1	0.13881309686221008
Smo	0.05972069092245497
Smox	0.06098773616175007
Smpd2	0.2284263959390863
Smpdl3a	0.21939412866958155
Smpdl3b	0.1686407880849068
Sms	0.060686015831134574
Smyd2	0.04607640681466185
Snai2	0.05937193326790971
Snap23	0.11641379310344828
Snap29	0.19089506172839507
Snap47	0.18983050847457625
Snapc4	0.2739440809042237
Snca	0.0959789856536674
Sncb	0.026610878661087863
Snd1	0.02948067161265131
Snip1	0.1256771397616468
Snrk	0.0853924418604651
Snrnp27	0.016890595009596932
Snrnp48	0.13125716469239587
Snrnp70	0.014573510501500216
Snrpa	0.017665532583093432
Snrpb	0.04030075187969925
Snrpc	0.03293046067612542
Sntb2	0.052472527472527467
Snupn	0.11246040126715943
Snw1	0.009858044164037856
Snx11	0.13012352610892758
Snx15	0.0653507090839402
Snx19	0.2729353026835865
Snx21	0.06977848101265823
Snx24	0.09389243391066544
Snx25	0.13868482350833186
Snx29	0.1468508997429306
Snx32	0.05958373010474765
Snx4	0.06339396079816352
Snx7	0.06496898465556644
Snx8	0.06958165106090543
Snx9	0.05753878596174121
Soat1	0.14631385312013584
Socs1	0.02548071251622036
Socs7	0.05985634477254589
Sod1	0.16549387542350796
Sod2	0.09007506255212676
Son	0.20895522388059698
Sorbs1	0.1734641197728446
Sorbs2	0.0731558004285277
Sord	0.14158905704307334
Sort1	0.08776489404238305
Sox13	0.07120214581809314
Sox17	0.06986862310185976
Sox18	0.13687600644122386
Sox7	0.08175497482618076
Sp2	0.07130697938339323
Sp3	0.10535024820739107
Sp4	0.05254001391788449
Spa17	0.5138924292633189
Spag7	0.040260646962997436
Sparc	0.04785997538629838
Spast	0.11119081779053083
Spata1	0.4145237605430982
Spata2	0.08997397447019458
Spats2	0.14886561954624786
Spcs2	0.03489116517285532
Spef1	0.09673335021524436
Spg11	0.2543323139653415
Spg20	0.11465892597968068
Spg21	0.028102251565938718
Spg7	0.05558883431172877
Sphk2	0.13914081145584725
Spns2	0.05318786225707466
Spopl	0.06422924901185771
Sppl3	0.0227100681302044
Spr	0.2354829704075935
Spred2	0.046057035747757394
Spry2	0.05024127164348567
Spsb3	0.07097371772606229
Sptlc1	0.06644295302013423
Sptlc2	0.05298675331167208
Spty2d1	0.2361748852066281
Sqle	0.17224810716365754
Sra1	0.2785837226456848
Srd5a3	0.1561370536359694
Srebf1	0.17249091417388873
Srgn	0.6682035821954249
Sri	0.059587687094041226
Srm	0.04213979308604592
Srp14	0.054261279858448835
Srp19	0.036683997689196994
Srp68	0.030155083285468124
Srp72	0.04090267983074753
Srp9	0.10291396854764108
Srpk1	0.12287930198739698
Srpr	0.052560646900269535
Srprb	0.07956063529761022
Srrd	0.2761692650334076
Srrm1	0.055242125058768216
Srrm2	0.182655410590944
Srsf11	0.025048796356538717
Srsf2	0.016416416416416415
Srsf6	0.06872434240535198
Srsf7	0.025511811023622044
Srxn1	0.08421052631578949
Ss18	0.045681655960028544
Ssb	0.14053444945267227
Ssbp1	0.20388127853881285
Ssh1	0.1112537940695774
Ssh2	0.2998857142857143
Ssr1	0.0713496796995803
Ssr2	0.032824149845426434
St13	0.07054047196143111
St3gal4	0.17272342227869544
St3gal5	0.20201844440577693
St6gal1	0.20149043869516312
St6galnac3	0.11767357980162307
St6galnac4	0.05250894566031456
St7l	0.15563225604016315
Stab1	0.16174115591789198
Stam	0.14318424667989618
Stam2	0.16973094170403588
Stambp	0.1042042042042042
Stap2	0.2146180088907268
Stard13	0.08327365728900256
Stard3nl	0.19251119251119253
Stard4	0.11166961010732238
Stard7	0.08911917098445596
Stat2	0.3121329322446641
Stat5b	0.025851528384279482
Stip1	0.033306364617044226
Stk11	0.02413825490748568
Stk11ip	0.2714128843338214
Stk17b	0.051304222510448194
Stk3	0.03431645334817288
Stk35	0.06460176991150443
Stk39	0.054536561506480806
Stoml2	0.04822517031193977
Stox1	0.37994201370585134
Stox2	0.05292425695110259
Stra6	0.21610169491525424
Strada	0.06413391009968028
Stradb	0.15632965165675444
Stt3a	0.005336179295624333
Stub1	0.01790493770189202
Stx17	0.13258529883215026
Stx18	0.06855404773046328
Stx1a	0.010206164523372115
Stx8	0.08100558659217877
Stxbp6	0.09470124013528748
Sub1	0.05453719133464627
Suclg1	0.06921893693385747
Suds3	0.027638459075872368
Sufu	0.03052140737600678
Sugp1	0.09582309582309582
Sumf1	0.16385199240986714
Sun1	0.21648386753274407
Sun2	0.1250320595024365
Surf1	0.15122810882255755
Surf2	0.11141838002484873
Surf6	0.14304265956756054
Suv39h1	0.05263786106469325
Suv39h2	0.1247184108130248
Svil	0.14534503077124525
Syap1	0.15307753796962428
Syce2	0.14903973802991416
Syde1	0.09487575793603614
Sympk	0.028705825594017614
Syngr2	0.08427961245963121
Synj1	0.11583011583011582
Synj2bp	0.17647058823529413
Synm	0.269345579793341
Synpo	0.17535039609993905
Sypl	0.2074554294975689
Syt15	0.2193199729790588
Syvn1	0.053811659192825115
Szt2	0.11157106248767988
Tab1	0.017150928167877322
Tab2	0.08391386953768208
Tab3	0.14989802855200546
Tacc1	0.2545772966088202
Tacc3	0.009118078068833713
Taco1	0.12911084043848964
Tacr3	0.09120292299044408
Tada2a	0.03257465024013364
Tada3	0.0045742954109487975
Taf1	0.05137440758293839
Taf10	0.08831266441187523
Taf1b	0.22145936452179465
Taf1c	0.22643964862813146
Taf1d	0.2368815592203898
Taf2	0.03597883597883598
Taf3	0.07745981967855743
Taf6	0.02634072389615312
Taf6l	0.03846667557098971
Taf7	0.03878975950349108
Taf8	0.05971277399848829
Taf9b	0.1496899911426041
Tagln2	0.03749289907214543
Tagln3	0.013363486842105265
Tal1	0.05397615616402463
Taldo1	0.038879123151690634
Taok3	0.042705217680292465
Tap1	0.2922498118886381
Tapbpl	0.4360236220472441
Tapt1	0.026843297890883737
Tars	0.03758480325644505
Tasp1	0.0985101854667072
Tatdn1	0.07997430544403404
Tatdn2	0.21720430107526886
Tatdn3	0.20432845321451304
Tbc1d10a	0.08584576324976198
Tbc1d10b	0.07088703563305536
Tbc1d13	0.04048516636616948
Tbc1d14	0.1147753456221198
Tbc1d15	0.06134423897581792
Tbc1d2	0.13401675209401176
Tbc1d20	0.09443470639789657
Tbc1d24	0.03631315935591338
Tbc1d25	0.06905844702711808
Tbc1d2b	0.0861170701808152
Tbc1d30	0.08326492318517649
Tbc1d4	0.07847352862133836
Tbc1d5	0.11951219512195126
Tbc1d7	0.06789727126805778
Tbc1d8	0.0744000964668998
Tbc1d9	0.023978266005197257
Tbca	0.05282452924512581
Tbcb	0.08914515833790958
Tbcc	0.11799382427248058
Tbccd1	0.19232382550335567
Tbcd	0.10945381178844216
Tbce	0.23176950535441104
Tbkbp1	0.046356696738376134
Tbl1xr1	0.010957792207792208
Tbl2	0.08193217440866345
Tbl3	0.11559055118110236
Tbrg1	0.2478064344589205
Tbx4	0.04698972099853157
Tbxa2r	0.07378090491546956
Tcea1	0.11613391337242294
Tcea3	0.06660247151340075
Tceal1	0.1050017427675148
Tceal8	0.3557347670250897
Tcerg1	0.02610837438423645
Tcf12	0.07179333133072996
Tcf15	0.03457891801450084
Tcf19	0.2787333226169426
Tcf25	0.0768847724330246
Tcirg1	0.054904163448711664
Tcn2	0.2885615251299827
Tcp11l2	0.2249798224374496
Tdp1	0.08907174823155767
Tdrd3	0.1334810301855442
Tead2	0.027985251016356245
Tecpr1	0.07747013085530058
Tef	0.0280589593322678
Telo2	0.18000770910959785
Terf2	0.23945615982241955
Terf2ip	0.08829519587875884
Tet3	0.10307872174590804
Tex2	0.1166267942583732
Tfam	0.2394476874719353
Tfb1m	0.17094017094017092
Tfb2m	0.524241051200725
Tfdp1	0.02583148558758315
Tfpi	0.5167439464193714
Tfpi2	0.3736792551522126
Tfrc	0.292925430210325
Tgfa	0.13574286108428749
Tgfb1i1	0.10758758093973103
Tgfbr1	0.06044098573281453
Tgfbr3	0.17493423524990606
Tgif1	0.2342455043002345
Thada	0.2640646976090014
Thap1	0.03997486845205372
Thap11	0.03930131004366812
Thap2	0.2567878508973769
Thap4	0.10757040737231936
Thnsl2	0.18020853826480426
Thoc1	0.031545741324921134
Thoc3	0.017250213492741244
Thoc6	0.045498682202802065
Thoc7	0.06314333999078199
Thra	0.08019639934533551
Thsd1	0.16218528477144953
Thumpd1	0.1952280206864128
Thumpd2	0.3041934161999727
Thumpd3	0.2084585659081151
Thy1	0.18863933930909454
Thyn1	0.24956217162872155
Tia1	0.04236401673640167
Tial1	0.01577287066246057
Tiam1	0.04748405386250886
Tifa	0.15919223708366118
Timm13	0.03710765620416544
Timp1	0.2891607203533809
Timp2	0.025233044037287045
Timp3	0.057211602726908166
Tinagl1	0.07703870725291244
Tiparp	0.0945246526831926
Tipin	0.2758152173913043
Tirap	0.16143770941212307
Tjap1	0.09234206280253196
Tjp2	0.1134020618556701
Tk1	0.07974756167527251
Tk2	0.2096908939014202
Tkt	0.03503649635036496
Tle1	0.023000633044946192
Tle3	0.0184873949579832
Tle4	0.013712291199202193
Tlk2	0.009682299546142208
Tln1	0.017551462621885155
Tlr3	0.21171373076348424
Tlr4	0.3741207502930833
Tm2d1	0.1720504009163803
Tm2d2	0.07055823179370926
Tm4sf1	0.32263185747045336
Tm7sf3	0.1739975024281948
Tm9sf2	0.04296267496111976
Tm9sf4	0.04717484008528785
Tmbim1	0.09080208508491676
Tmc4	0.16992715920915713
Tmc6	0.11676758615534127
Tmc7	0.06871825515386913
Tmcc1	0.05023671751709626
Tmcc3	0.04292962143879277
Tmco1	0.004769767015226563
Tmco4	0.1681163553400827
Tmco6	0.20659687932056092
Tmed1	0.028560288527146895
Tmed10	0.0689375506893755
Tmed3	0.09013137794072716
Tmed4	0.02774083222496675
Tmed8	0.21781940441882805
Tmed9	0.037792503623938704
Tmem106c	0.14721316125372289
Tmem107	0.2027091824502517
Tmem11	0.02588823424388502
Tmem115	0.037672122629254345
Tmem126a	0.24933466400532275
Tmem128	0.093675355696334
Tmem134	0.053588070829450135
Tmem135	0.07616879705830852
Tmem138	0.05770802681052802
Tmem143	0.1062486850410267
Tmem14a	0.2543307086614173
Tmem14c	0.08656670273612613
Tmem154	0.36258832279657865
Tmem159	0.2995124522334958
Tmem160	0.04212860310421286
Tmem173	0.3237635019897669
Tmem176b	0.4337946705226193
Tmem179b	0.25289181220231344
Tmem18	0.12375790424570912
Tmem183a	0.07680819287390656
Tmem186	0.1249425463459476
Tmem19	0.13896783844427826
Tmem192	0.2593711138745781
Tmem201	0.12059471365638764
Tmem209	0.06732941708088568
Tmem214	0.18801135414927367
Tmem219	0.2928422152560084
Tmem222	0.059617238055899774
Tmem223	0.21564461612747465
Tmem229b	0.026530137305096582
Tmem30a	0.19317133189787755
Tmem33	0.04147339699863575
Tmem37	0.11798744605727735
Tmem38a	0.057048949407207415
Tmem39a	0.06433273488928784
Tmem41b	0.14810243751928415
Tmem43	0.04552567932849623
Tmem51	0.10854956132163524
Tmem67	0.11166532582461786
Tmem69	0.455119825708061
Tmem70	0.44145910962933904
Tmem71	0.43318965517241376
Tmem86a	0.1148355058969584
Tmem86b	0.373134328358209
Tmem87a	0.1429503916449086
Tmem8b	0.1441063308849248
Tmem9b	0.06201956673654786
Tmppe	0.1181794333683106
Tmsb4x	0.0010543756589847866
Tmtc3	0.06905495218025612
Tmx1	0.31191186596281845
Tmx2	0.12253233492171545
Tmx3	0.14522451888809693
Tmx4	0.2956111001771305
Tnfaip2	0.12530842439196332
Tnfrsf11b	0.11142335253618096
Tnfrsf12a	0.22935166038194865
Tnfrsf19	0.20618885580604
Tnfrsf1a	0.27193078523710434
Tnfrsf21	0.09578235672891178
Tnfsf10	0.3327936231162037
Tnk2	0.049061366146079824
Tnks	0.03230570426435297
Tnks1bp1	0.3053294828038855
Tnks2	0.033508541392904066
Tnpo2	0.010091302258529555
Tnrc6a	0.22928071292170596
Tnrc6c	0.1344812554489974
Tob1	0.031711450012103605
Tob2	0.07380857560069029
Tollip	0.024045602344345874
Tom1l2	0.07065390749601276
Tomm20	0.017842207973236688
Tomm22	0.0945945945945946
Tomm34	0.19942120494606685
