Gene stable ID	Mouse gene stable ID	Mouse gene name	Mouse homology type	Mouse orthology confidence [0 low, 1 high]
ENSG00000165650	ENSMUSG00000074746	Pdzd8	ortholog_one2one	1
ENSG00000165675	ENSMUSG00000031109	Enox2	ortholog_one2one	1
ENSG00000165678	ENSMUSG00000041028	Ghitm	ortholog_one2one	1
ENSG00000165704	ENSMUSG00000025630	Hprt	ortholog_one2one	1
ENSG00000165757	ENSMUSG00000033960	Jcad	ortholog_one2one	1
ENSG00000165821	ENSMUSG00000049532	Sall2	ortholog_one2one	1
ENSG00000165966	ENSMUSG00000036218	Pdzrn4	ortholog_one2one	1
ENSG00000165973	ENSMUSG00000055409	Nell1	ortholog_one2one	1
ENSG00000165995	ENSMUSG00000057914	Cacnb2	ortholog_one2one	1
ENSG00000166037	ENSMUSG00000031922	Cep57	ortholog_one2one	1
ENSG00000166128	ENSMUSG00000036943	Rab8b	ortholog_one2one	1
ENSG00000166135	ENSMUSG00000036450	Hif1an	ortholog_one2one	1
ENSG00000166136	ENSMUSG00000025204	Ndufb8	ortholog_one2many	1
ENSG00000166173	ENSMUSG00000034839	Larp6	ortholog_one2one	1
ENSG00000166200	ENSMUSG00000027206	Cops2	ortholog_one2one	1
ENSG00000166206	ENSMUSG00000033676	Gabrb3	ortholog_one2one	1
ENSG00000166257	ENSMUSG00000049281	Scn3b	ortholog_one2one	1
ENSG00000166261	ENSMUSG00000025602	Zfp202	ortholog_one2one	1
ENSG00000166266	ENSMUSG00000032030	Cul5	ortholog_one2one	1
ENSG00000166387	ENSMUSG00000036528	Ppfibp2	ortholog_one2one	1
ENSG00000166471	ENSMUSG00000047554	Tmem41b	ortholog_one2one	1
ENSG00000166501	ENSMUSG00000052889	Prkcb	ortholog_one2one	1
ENSG00000166530				
ENSG00000166548	ENSMUSG00000035824	Tk2	ortholog_one2one	1
ENSG00000166575	ENSMUSG00000039428	Tmem135	ortholog_one2one	1
ENSG00000166579	ENSMUSG00000018736	Ndel1	ortholog_one2one	1
ENSG00000166598	ENSMUSG00000020048	Hsp90b1	ortholog_one2one	1
ENSG00000166619	ENSMUSG00000067787	Blcap	ortholog_one2one	1
ENSG00000166681	ENSMUSG00000046432	Bex3	ortholog_one2one	1
ENSG00000166780	ENSMUSG00000044117	Bmerb1	ortholog_one2one	1
ENSG00000166833	ENSMUSG00000052512	Nav2	ortholog_one2one	1
ENSG00000166922	ENSMUSG00000023236	Scg5	ortholog_one2one	1
ENSG00000166986	ENSMUSG00000040354	Mars1	ortholog_one2one	1
ENSG00000167380	ENSMUSG00000050605	Zfp61	ortholog_one2one	0
ENSG00000167535	ENSMUSG00000003352	Cacnb3	ortholog_one2one	1
ENSG00000167562				
ENSG00000167614	ENSMUSG00000030428	Ttyh1	ortholog_one2one	1
ENSG00000167770	ENSMUSG00000024767	Otub1	ortholog_one2one	1
ENSG00000167840				
ENSG00000167964	ENSMUSG00000079657	Rab26	ortholog_one2one	1
ENSG00000167969	ENSMUSG00000024132	Eci1	ortholog_one2one	1
ENSG00000167972	ENSMUSG00000024130	Abca3	ortholog_one2one	1
ENSG00000168014	ENSMUSG00000047248	C2cd3	ortholog_one2one	1
ENSG00000168061	ENSMUSG00000024790	Sac3d1	ortholog_one2one	1
ENSG00000168118	ENSMUSG00000019478	Rab4a	ortholog_one2one	1
ENSG00000168135	ENSMUSG00000044216	Kcnj4	ortholog_one2one	1
ENSG00000168159				
ENSG00000168283	ENSMUSG00000026739	Bmi1	ortholog_one2many	1
ENSG00000168314	ENSMUSG00000032517	Mobp	ortholog_one2one	1
ENSG00000168356	ENSMUSG00000034115	Scn11a	ortholog_one2one	1
ENSG00000168502	ENSMUSG00000052105	Mtcl1	ortholog_one2one	1
ENSG00000168522	ENSMUSG00000015994	Fnta	ortholog_one2one	1
ENSG00000168569	ENSMUSG00000117924	Tmem223	ortholog_one2one	1
ENSG00000168675	ENSMUSG00000024544	Ldlrad4	ortholog_one2one	1
ENSG00000168702	ENSMUSG00000049252	Lrp1b	ortholog_one2one	1
ENSG00000168785	ENSMUSG00000028152	Tspan5	ortholog_one2one	1
ENSG00000168872	ENSMUSG00000015023	Ddx19a	ortholog_one2one	1
ENSG00000168958	ENSMUSG00000026150	Mff	ortholog_one2one	1
ENSG00000168959	ENSMUSG00000049583	Grm5	ortholog_one2one	1
ENSG00000169016	ENSMUSG00000057469	E2f6	ortholog_one2one	1
ENSG00000169031	ENSMUSG00000079465	Col4a3	ortholog_one2one	1
ENSG00000169062	ENSMUSG00000038398	Upf3a	ortholog_one2one	1
ENSG00000169093				
ENSG00000169122	ENSMUSG00000049119	Fam110b	ortholog_one2one	1
ENSG00000169255	ENSMUSG00000043300	B3galnt1	ortholog_one2one	1
ENSG00000169271	ENSMUSG00000051456	Hspb3	ortholog_one2one	1
ENSG00000169282	ENSMUSG00000027827	Kcnab1	ortholog_one2one	1
ENSG00000169306	ENSMUSG00000052372	Il1rapl1	ortholog_one2one	1
ENSG00000169359	ENSMUSG00000027822	Slc33a1	ortholog_one2many	1
ENSG00000169398	ENSMUSG00000022607	Ptk2	ortholog_one2one	1
ENSG00000169554	ENSMUSG00000026872	Zeb2	ortholog_one2one	1
ENSG00000169641	ENSMUSG00000001089	Luzp1	ortholog_one2one	1
ENSG00000169744	ENSMUSG00000039706	Ldb2	ortholog_one2one	1
ENSG00000169760	ENSMUSG00000063887	Nlgn1	ortholog_one2one	1
ENSG00000169855	ENSMUSG00000022883	Robo1	ortholog_one2one	1
ENSG00000169946	ENSMUSG00000022306	Zfpm2	ortholog_one2one	1
ENSG00000170011	ENSMUSG00000041794	Myrip	ortholog_one2one	1
ENSG00000170017	ENSMUSG00000022636	Alcam	ortholog_one2one	1
ENSG00000170074				
ENSG00000170231	ENSMUSG00000020405	Fabp6	ortholog_one2one	1
ENSG00000170364				
ENSG00000170445	ENSMUSG00000001380	Hars	ortholog_one2one	1
ENSG00000170456	ENSMUSG00000030313	Dennd5b	ortholog_one2one	1
ENSG00000170522	ENSMUSG00000041220	Elovl6	ortholog_one2one	1
ENSG00000170525	ENSMUSG00000026773	Pfkfb3	ortholog_one2one	1
ENSG00000170775	ENSMUSG00000039904	Gpr37	ortholog_one2one	1
ENSG00000170791	ENSMUSG00000042198	Chchd7	ortholog_one2one	1
ENSG00000170836	ENSMUSG00000020525	Ppm1d	ortholog_one2one	1
ENSG00000170852	ENSMUSG00000059486	Kbtbd2	ortholog_one2one	1
ENSG00000170881	ENSMUSG00000037075	Rnf139	ortholog_one2one	1
ENSG00000170946	ENSMUSG00000027166	Dnajc24	ortholog_one2one	1
ENSG00000170949	ENSMUSG00000067942	Zfp160	ortholog_one2many	1
ENSG00000171033	ENSMUSG00000027499	Pkia	ortholog_one2one	1
ENSG00000171055	ENSMUSG00000056121	Fez2	ortholog_one2one	1
ENSG00000171109	ENSMUSG00000027668	Mfn1	ortholog_one2one	1
ENSG00000171150	ENSMUSG00000037104	Socs5	ortholog_one2one	1
ENSG00000171174	ENSMUSG00000029136	Rbks	ortholog_one2one	1
ENSG00000171204	ENSMUSG00000030614	Tmem126b	ortholog_one2one	1
ENSG00000171206	ENSMUSG00000025034	Trim8	ortholog_one2one	1
ENSG00000171208	ENSMUSG00000036902	Neto2	ortholog_one2one	1
ENSG00000171246	ENSMUSG00000025582	Nptx1	ortholog_one2one	1
ENSG00000171302	ENSMUSG00000025575	Cant1	ortholog_one2one	1
ENSG00000171450	ENSMUSG00000090071	Cdk5r2	ortholog_one2one	1
ENSG00000171476	ENSMUSG00000059325	Hopx	ortholog_one2one	1
ENSG00000171530	ENSMUSG00000042043	Tbca	ortholog_one2one	1
ENSG00000171532	ENSMUSG00000038255	Neurod2	ortholog_one2one	1
ENSG00000171608	ENSMUSG00000039936	Pik3cd	ortholog_one2one	1
ENSG00000171617	ENSMUSG00000041773	Enc1	ortholog_one2one	1
ENSG00000171735	ENSMUSG00000014592	Camta1	ortholog_one2one	1
ENSG00000171763	ENSMUSG00000118663	Spata5l1	ortholog_one2one	1
ENSG00000171791	ENSMUSG00000057329	Bcl2	ortholog_one2one	1
ENSG00000171793	ENSMUSG00000028633	Ctps	ortholog_one2one	1
ENSG00000171794				
ENSG00000171811	ENSMUSG00000049571	Cfap46	ortholog_one2one	1
ENSG00000171861	ENSMUSG00000038046	Mrm3	ortholog_one2one	1
ENSG00000171951	ENSMUSG00000050711	Scg2	ortholog_one2one	1
ENSG00000172115	ENSMUSG00000063694	Cycs	ortholog_one2many	1
ENSG00000172115	ENSMUSG00000058927	Gm10053	ortholog_one2many	0
ENSG00000172171	ENSMUSG00000046909	Tefm	ortholog_one2one	1
ENSG00000172239	ENSMUSG00000025451	Paip1	ortholog_one2one	1
ENSG00000172336	ENSMUSG00000029715	Pop7	ortholog_one2one	1
ENSG00000172348	ENSMUSG00000039601	Rcan2	ortholog_one2one	1
ENSG00000172379	ENSMUSG00000015709	Arnt2	ortholog_one2one	1
ENSG00000172466	ENSMUSG00000051469	Zfp24	ortholog_one2one	1
ENSG00000172575	ENSMUSG00000027347	Rasgrp1	ortholog_one2one	1
ENSG00000172602	ENSMUSG00000054855	Rnd1	ortholog_one2one	1
ENSG00000172765	ENSMUSG00000030126	Tmcc1	ortholog_one2one	1
ENSG00000172869	ENSMUSG00000037416	Dmxl1	ortholog_one2one	1
ENSG00000172915	ENSMUSG00000027799	Nbea	ortholog_one2one	1
ENSG00000173064	ENSMUSG00000042744	Hectd4	ortholog_one2one	1
ENSG00000173114	ENSMUSG00000036295	Lrrn3	ortholog_one2one	1
ENSG00000173141	ENSMUSG00000021967	Mrpl57	ortholog_one2one	1
ENSG00000173145	ENSMUSG00000024999	Noc3l	ortholog_one2one	1
ENSG00000173273	ENSMUSG00000031529	Tnks	ortholog_one2one	1
ENSG00000173404	ENSMUSG00000068154	Insm1	ortholog_one2one	1
ENSG00000173705	ENSMUSG00000086596	Susd5	ortholog_one2one	1
ENSG00000174106	ENSMUSG00000048661	Lemd3	ortholog_one2one	1
ENSG00000174227	ENSMUSG00000029263	Pigg	ortholog_one2one	1
ENSG00000174446	ENSMUSG00000032398	Snapc5	ortholog_one2one	1
ENSG00000174469	ENSMUSG00000039419	Cntnap2	ortholog_one2one	1
ENSG00000174606	ENSMUSG00000026634	Angel2	ortholog_one2one	1
ENSG00000174607	ENSMUSG00000032854	Ugt8a	ortholog_one2one	1
ENSG00000174891	ENSMUSG00000034544	Rsrc1	ortholog_one2one	1
ENSG00000174915	ENSMUSG00000025495	Ptdss2	ortholog_one2one	1
ENSG00000175048	ENSMUSG00000034265	Zdhhc14	ortholog_one2one	1
ENSG00000175054	ENSMUSG00000032409	Atr	ortholog_one2one	1
ENSG00000175182	ENSMUSG00000050821	Fam131a	ortholog_one2one	1
ENSG00000175183	ENSMUSG00000020186	Csrp2	ortholog_one2one	1
ENSG00000175221	ENSMUSG00000013833	Med16	ortholog_one2one	1
ENSG00000175352	ENSMUSG00000034825	Nrip3	ortholog_one2one	1
ENSG00000175387	ENSMUSG00000024563	Smad2	ortholog_one2one	1
ENSG00000175426	ENSMUSG00000021587	Pcsk1	ortholog_one2one	1
ENSG00000175471	ENSMUSG00000021596	Mctp1	ortholog_one2one	1
ENSG00000175745	ENSMUSG00000069171	Nr2f1	ortholog_one2one	1
ENSG00000175806	ENSMUSG00000054733	Msra	ortholog_one2one	1
ENSG00000176049	ENSMUSG00000024502	Jakmip2	ortholog_one2one	1
ENSG00000176165	ENSMUSG00000020950	Foxg1	ortholog_one2one	1
ENSG00000176171	ENSMUSG00000078566	Bnip3	ortholog_one2one	1
ENSG00000176293				
ENSG00000176390	ENSMUSG00000017561	Crlf3	ortholog_one2one	1
ENSG00000176406	ENSMUSG00000037386	Rims2	ortholog_one2one	1
ENSG00000176407	ENSMUSG00000055239	Kcmf1	ortholog_one2one	1
ENSG00000176463	ENSMUSG00000025790	Slco3a1	ortholog_one2one	1
ENSG00000176749	ENSMUSG00000048895	Cdk5r1	ortholog_one2one	1
ENSG00000176871	ENSMUSG00000029364	Wsb2	ortholog_one2one	1
ENSG00000176903	ENSMUSG00000054383	Pnma1	ortholog_one2one	1
ENSG00000177042	ENSMUSG00000025505	Tmem80	ortholog_one2one	1
ENSG00000177106	ENSMUSG00000025504	Eps8l2	ortholog_one2one	1
ENSG00000177370	ENSMUSG00000020843	Timm22	ortholog_one2one	1
ENSG00000177479	ENSMUSG00000064145	Arih2	ortholog_one2one	1
ENSG00000177519	ENSMUSG00000075334	Rprm	ortholog_one2one	1
ENSG00000177548	ENSMUSG00000030727	Rabep2	ortholog_one2one	1
ENSG00000177595	ENSMUSG00000025507	Pidd1	ortholog_one2one	1
ENSG00000177613	ENSMUSG00000053536	Cstf2t	ortholog_one2one	1
ENSG00000177614	ENSMUSG00000050751	Pgbd5	ortholog_one2one	1
ENSG00000177879	ENSMUSG00000024480	Ap3s1	ortholog_one2one	1
ENSG00000178233	ENSMUSG00000096847	Tmem151b	ortholog_one2one	1
ENSG00000178234	ENSMUSG00000038072	Galnt11	ortholog_one2one	1
ENSG00000178568	ENSMUSG00000062209	Erbb4	ortholog_one2one	1
ENSG00000178662	ENSMUSG00000044647	Csrnp3	ortholog_one2one	1
ENSG00000178764	ENSMUSG00000071757	Zhx2	ortholog_one2one	1
ENSG00000178950	ENSMUSG00000062234	Gak	ortholog_one2one	1
ENSG00000178971	ENSMUSG00000020898	Ctc1	ortholog_one2one	1
ENSG00000179388	ENSMUSG00000033730	Egr3	ortholog_one2one	1
ENSG00000179918	ENSMUSG00000049091	Sephs2	ortholog_one2one	1
ENSG00000179941	ENSMUSG00000035759	Bbs10	ortholog_one2one	1
ENSG00000179958	ENSMUSG00000042462	Dctpp1	ortholog_one2one	1
ENSG00000180370	ENSMUSG00000022781	Pak2	ortholog_one2one	1
ENSG00000181061	ENSMUSG00000038412	Higd1a	ortholog_one2one	1
ENSG00000181191	ENSMUSG00000034403	Pja1	ortholog_one2one	1
ENSG00000181396	ENSMUSG00000025169	Ogfod3	ortholog_one2one	1
ENSG00000181409	ENSMUSG00000025375	Aatk	ortholog_one2one	1
ENSG00000181418	ENSMUSG00000059213	Ddn	ortholog_one2one	1
ENSG00000181555	ENSMUSG00000044791	Setd2	ortholog_one2one	1
ENSG00000181649	ENSMUSG00000010760	Phlda2	ortholog_one2one	1
ENSG00000181656	ENSMUSG00000068696	Gpr88	ortholog_one2one	1
ENSG00000181751	ENSMUSG00000044768	Macir	ortholog_one2one	1
ENSG00000181894	ENSMUSG00000057894	Zfp329	ortholog_one2one	1
ENSG00000181915	ENSMUSG00000057134	Ado	ortholog_one2one	1
ENSG00000182013	ENSMUSG00000041141	Pnma8a	ortholog_one2one	1
ENSG00000182220	ENSMUSG00000031007	Atp6ap2	ortholog_one2one	1
ENSG00000182636	ENSMUSG00000033585	Ndn	ortholog_one2one	1
ENSG00000182674				
ENSG00000182768	ENSMUSG00000047084	Ngrn	ortholog_one2one	1
ENSG00000182985	ENSMUSG00000032076	Cadm1	ortholog_one2one	1
ENSG00000183036				
ENSG00000183044	ENSMUSG00000057880	Abat	ortholog_one2one	1
ENSG00000183155	ENSMUSG00000042229	Rabif	ortholog_one2one	1
ENSG00000183161	ENSMUSG00000092118	Fancf	ortholog_one2one	0
ENSG00000183207	ENSMUSG00000003868	Ruvbl2	ortholog_one2one	1
ENSG00000183479	ENSMUSG00000031372	Trex2	ortholog_one2one	1
ENSG00000183648	ENSMUSG00000113902	Ndufb1	ortholog_one2one	1
ENSG00000183671	ENSMUSG00000046856	Gpr1	ortholog_one2one	1
ENSG00000183696	ENSMUSG00000020407	Upp1	ortholog_one2one	1
ENSG00000183873	ENSMUSG00000032511	Scn5a	ortholog_one2one	1
ENSG00000184056	ENSMUSG00000030534	Vps33b	ortholog_one2many	1
ENSG00000184207	ENSMUSG00000043445	Pgp	ortholog_one2one	1
ENSG00000184226	ENSMUSG00000055421	Pcdh9	ortholog_one2one	1
ENSG00000184602	ENSMUSG00000037972	Snn	ortholog_one2one	1
ENSG00000184613	ENSMUSG00000022454	Nell2	ortholog_one2one	1
ENSG00000184672	ENSMUSG00000039717	Ralyl	ortholog_one2one	1
ENSG00000184840	ENSMUSG00000058569	Tmed9	ortholog_one2one	1
ENSG00000184900	ENSMUSG00000020265	Sumo3	ortholog_one2one	1
ENSG00000184905				
ENSG00000184983	ENSMUSG00000022450	Ndufa6	ortholog_one2one	1
ENSG00000184986	ENSMUSG00000049036	Tmem121	ortholog_one2one	1
ENSG00000185013	ENSMUSG00000020622	Nt5c1b	ortholog_one2many	1
ENSG00000185070	ENSMUSG00000047414	Flrt2	ortholog_one2one	1
ENSG00000185085	ENSMUSG00000071652	Ints5	ortholog_one2one	1
ENSG00000185133	ENSMUSG00000034570	Inpp5j	ortholog_one2one	1
ENSG00000185324	ENSMUSG00000033862	Cdk10	ortholog_one2one	1
ENSG00000185340	ENSMUSG00000034201	Gas2l1	ortholog_one2one	1
ENSG00000185386	ENSMUSG00000053137	Mapk11	ortholog_one2one	1
ENSG00000185420	ENSMUSG00000055067	Smyd3	ortholog_one2one	1
ENSG00000185518	ENSMUSG00000053025	Sv2b	ortholog_one2one	1
ENSG00000185567	ENSMUSG00000118667	Ahnak2	ortholog_one2one	0
ENSG00000185630	ENSMUSG00000052534	Pbx1	ortholog_one2one	1
ENSG00000185963	ENSMUSG00000037933	Bicd2	ortholog_one2one	1
ENSG00000186076				
ENSG00000186106	ENSMUSG00000048307	Ankrd46	ortholog_one2one	1
ENSG00000186111	ENSMUSG00000034902	Pip5k1c	ortholog_one2one	1
ENSG00000186153	ENSMUSG00000004637	Wwox	ortholog_one2one	1
ENSG00000186260	ENSMUSG00000009569	Mrtfb	ortholog_one2one	1
ENSG00000186310	ENSMUSG00000055733	Nap1l3	ortholog_one2one	1
ENSG00000186318	ENSMUSG00000032086	Bace1	ortholog_one2one	1
ENSG00000186416	ENSMUSG00000044149	Nkrf	ortholog_one2one	1
ENSG00000186432	ENSMUSG00000027782	Kpna4	ortholog_one2one	1
ENSG00000186462	ENSMUSG00000082229	Nap1l2	ortholog_one2one	1
ENSG00000186487	ENSMUSG00000061911	Myt1l	ortholog_one2one	1
ENSG00000186908	ENSMUSG00000035798	Zdhhc17	ortholog_one2one	1
ENSG00000187094	ENSMUSG00000032532	Cck	ortholog_one2one	0
ENSG00000187109	ENSMUSG00000058799	Nap1l1	ortholog_one2one	1
ENSG00000187122	ENSMUSG00000025020	Slit1	ortholog_one2one	1
ENSG00000187164	ENSMUSG00000041362	Shtn1	ortholog_one2one	1
ENSG00000187189	ENSMUSG00000039485	Tspyl4	ortholog_one2one	1
ENSG00000187391	ENSMUSG00000040003	Magi2	ortholog_one2one	1
ENSG00000187555	ENSMUSG00000022710	Usp7	ortholog_one2one	1
ENSG00000187601	ENSMUSG00000047238	Mageh1	ortholog_one2one	1
ENSG00000188021	ENSMUSG00000050148	Ubqln2	ortholog_one2one	1
ENSG00000188042	ENSMUSG00000049866	Arl4c	ortholog_one2one	1
ENSG00000188315	ENSMUSG00000032611	1700102P08Rik	ortholog_one2one	1
ENSG00000188352	ENSMUSG00000038368	Focad	ortholog_one2one	1
ENSG00000188641	ENSMUSG00000033308	Dpyd	ortholog_one2one	1
ENSG00000189144				
ENSG00000189241	ENSMUSG00000047514	Tspyl1	ortholog_one2one	1
ENSG00000189369	ENSMUSG00000071723	Gspt2	ortholog_one2one	1
ENSG00000196139				
ENSG00000196220	ENSMUSG00000030257	Srgap3	ortholog_one2one	1
ENSG00000196277	ENSMUSG00000056755	Grm7	ortholog_one2one	1
ENSG00000196290	ENSMUSG00000026036	Nif3l1	ortholog_one2one	1
ENSG00000196372	ENSMUSG00000033781	Asb13	ortholog_one2one	1
ENSG00000196422	ENSMUSG00000035829	Ppp1r26	ortholog_one2one	1
ENSG00000196428	ENSMUSG00000027806	Tsc22d2	ortholog_one2one	1
ENSG00000196482	ENSMUSG00000026610	Esrrg	ortholog_one2one	1
ENSG00000196511	ENSMUSG00000029735	Tpk1	ortholog_one2one	1
ENSG00000196581	ENSMUSG00000039546	Ajap1	ortholog_one2one	1
ENSG00000196584	ENSMUSG00000028933	Xrcc2	ortholog_one2one	1
ENSG00000196628	ENSMUSG00000053477	Tcf4	ortholog_one2one	1
ENSG00000196678	ENSMUSG00000030929	Eri2	ortholog_one2one	1
ENSG00000196793	ENSMUSG00000042097	Zfp239	ortholog_one2one	0
ENSG00000196814	ENSMUSG00000038740	Mvb12b	ortholog_one2one	1
ENSG00000196914	ENSMUSG00000059495	Arhgef12	ortholog_one2one	1
ENSG00000196937	ENSMUSG00000029672	Fam3c	ortholog_one2one	1
ENSG00000196976	ENSMUSG00000015289	Lage3	ortholog_one2one	1
ENSG00000197045	ENSMUSG00000062014	Gmfb	ortholog_one2one	1
ENSG00000197061				
ENSG00000197063	ENSMUSG00000051510	Mafg	ortholog_one2one	1
ENSG00000197121	ENSMUSG00000073678	Pgap1	ortholog_one2one	1
ENSG00000197147	ENSMUSG00000070639	Lrrc8b	ortholog_one2one	1
ENSG00000197217	ENSMUSG00000095463	Entpd4	ortholog_one2many	1
ENSG00000197217	ENSMUSG00000022066	Entpd4b	ortholog_one2many	0
ENSG00000197226	ENSMUSG00000036644	Tbc1d9b	ortholog_one2one	1
ENSG00000197381	ENSMUSG00000020262	Adarb1	ortholog_one2one	1
ENSG00000197444	ENSMUSG00000021913	Ogdhl	ortholog_one2one	1
ENSG00000197586	ENSMUSG00000033068	Entpd6	ortholog_one2one	1
ENSG00000197641	ENSMUSG00000048775	Serpinb13	ortholog_one2one	1
ENSG00000197879	ENSMUSG00000017774	Myo1c	ortholog_one2one	1
ENSG00000197969	ENSMUSG00000046230	Vps13a	ortholog_one2one	1
ENSG00000198000	ENSMUSG00000021392	Nol8	ortholog_one2one	1
ENSG00000198105	ENSMUSG00000030145	Zfp248	ortholog_one2one	1
ENSG00000198121	ENSMUSG00000038668	Lpar1	ortholog_one2one	1
ENSG00000198131				
ENSG00000198373	ENSMUSG00000031930	Wwp2	ortholog_one2one	1
ENSG00000198380	ENSMUSG00000029992	Gfpt1	ortholog_one2one	1
ENSG00000198420	ENSMUSG00000036667	Tcaf1	ortholog_one2one	1
ENSG00000198466				
ENSG00000198492	ENSMUSG00000040025	Ythdf2	ortholog_one2one	1
ENSG00000198522	ENSMUSG00000064037	Gpn1	ortholog_one2one	1
ENSG00000198586	ENSMUSG00000041997	Tlk1	ortholog_one2one	1
ENSG00000198612	ENSMUSG00000034432	Cops8	ortholog_one2one	1
ENSG00000198648	ENSMUSG00000027030	Stk39	ortholog_one2one	1
ENSG00000198677	ENSMUSG00000033991	Ttc37	ortholog_one2one	1
ENSG00000198682	ENSMUSG00000024899	Papss2	ortholog_one2one	1
ENSG00000198689	ENSMUSG00000060681	Slc9a6	ortholog_one2one	1
ENSG00000198690	ENSMUSG00000033458	Fan1	ortholog_one2one	1
ENSG00000198718	ENSMUSG00000035614	Togaram1	ortholog_one2one	1
ENSG00000198743	ENSMUSG00000089774	Slc5a3	ortholog_one2one	1
ENSG00000198756	ENSMUSG00000032649	Colgalt2	ortholog_one2one	1
ENSG00000198780	ENSMUSG00000041817	Fam169a	ortholog_one2one	1
ENSG00000198791	ENSMUSG00000031601	Cnot7	ortholog_one2one	1
ENSG00000198792	ENSMUSG00000009035	Tmem184b	ortholog_one2one	1
ENSG00000198797	ENSMUSG00000004031	Brinp2	ortholog_one2one	1
ENSG00000198822	ENSMUSG00000003974	Grm3	ortholog_one2one	1
ENSG00000198825	ENSMUSG00000042105	Inpp5f	ortholog_one2one	1
ENSG00000198846	ENSMUSG00000041272	Tox	ortholog_one2one	1
ENSG00000198862	ENSMUSG00000052299	Ltn1	ortholog_one2one	1
ENSG00000198919	ENSMUSG00000064061	Dzip3	ortholog_one2one	1
ENSG00000198932	ENSMUSG00000043384	Gprasp1	ortholog_one2one	1
ENSG00000198947	ENSMUSG00000045103	Dmd	ortholog_one2one	1
ENSG00000198948	ENSMUSG00000031647	Mfap3l	ortholog_one2one	1
ENSG00000198960	ENSMUSG00000050394	Armcx6	ortholog_one2one	1
ENSG00000198961	ENSMUSG00000024083	Pja2	ortholog_one2one	1
ENSG00000203685	ENSMUSG00000053963	Stum	ortholog_one2one	1
ENSG00000204084	ENSMUSG00000028894	Inpp5b	ortholog_one2one	1
ENSG00000204237	ENSMUSG00000039670	Oxld1	ortholog_one2one	0
ENSG00000204442	ENSMUSG00000079157	Nalf1	ortholog_one2one	1
ENSG00000204604				
ENSG00000205629	ENSMUSG00000030763	Lcmt1	ortholog_one2one	1
ENSG00000205927	ENSMUSG00000039830	Olig2	ortholog_one2one	1
ENSG00000206190	ENSMUSG00000025324	Atp10a	ortholog_one2one	1
ENSG00000206560	ENSMUSG00000014496	Ankrd28	ortholog_one2one	1
ENSG00000211460	ENSMUSG00000026374	Tsn	ortholog_one2one	1
ENSG00000213020				
ENSG00000213024	ENSMUSG00000109511	Nup62	ortholog_one2one	1
ENSG00000213160	ENSMUSG00000042155	Klhl23	ortholog_one2one	1
ENSG00000213190	ENSMUSG00000053192	Mllt11	ortholog_one2one	1
ENSG00000213648	ENSMUSG00000000739	Sult5a1	ortholog_many2many	0
ENSG00000213782	ENSMUSG00000030204	Ddx47	ortholog_one2one	1
ENSG00000213923	ENSMUSG00000022433	Csnk1e	ortholog_one2many	1
ENSG00000214113	ENSMUSG00000046573	Lyrm4	ortholog_one2one	1
ENSG00000215193	ENSMUSG00000067825	Pex26	ortholog_one2many	1
ENSG00000215305	ENSMUSG00000027411	Vps16	ortholog_one2one	1
ENSG00000215788	ENSMUSG00000024793	Tnfrsf25	ortholog_one2one	1
ENSG00000215790				
