Gene stable ID	Gene name	count	mean	std	min	25%	50%	75%	max
ENSGALG00000043573	CHMP4C	30.0	0.12335370761117932	0.07235806608864591	0.051846590909090905	0.07695832029416366	0.11361693556218228	0.1455369009490121	0.40444634459170586
ENSGALG00000043576	AGAP3	24.0	0.06639031082807317	0.025458460941396963	0.017998741346758967	0.04650577571583091	0.0760512876451811	0.07986201824399801	0.12969745222929935
ENSGALG00000043582		13.0	0.2762568740765787	0.10681070049130485	0.15139230732107525	0.200416992442012	0.27243430837878035	0.28914574679429295	0.55049786628734
ENSGALG00000043583	SCG3	30.0	0.17569189193336437	0.05887125101510769	0.03647007368031491	0.143460854534338	0.17374699690851564	0.21646217948013946	0.3031026252983294
ENSGALG00000043587	CCDC88A	29.0	0.1318149109493002	0.050940384124256964	0.058460779477059695	0.08088531187122737	0.12530315278900567	0.1782051282051282	0.21940463065049615
ENSGALG00000043591	PLA2G4F	28.0	0.21569674097425054	0.04813829095915393	0.10994369595817415	0.19439042300761228	0.22644161531357737	0.2369295901628204	0.303886925795053
ENSGALG00000043593		28.0	0.029309651005617637	0.026178581878173162	0.0036036036036036037	0.013571661491783987	0.02388590087437023	0.03386113735474764	0.13697463082165845
ENSGALG00000043596	SNED1	23.0	0.13254252165008165	0.03784975181441579	0.08057403992624068	0.10102464228375421	0.131866366848699	0.15769970734458855	0.20519159456118663
ENSGALG00000043597	RAD54B	29.0	0.2179167817838738	0.03494735390672479	0.13926665519022208	0.20272479564032697	0.21289251625397707	0.23572423398328687	0.2938209331651955
ENSGALG00000043603	CCL5	18.0	0.30389749498420043	0.07120379636705988	0.19032921810699588	0.26877750958398405	0.2810158696615599	0.376909417813308	0.448
ENSGALG00000043605	BEST4	18.0	0.09331178323725141	0.05519858160415541	0.0014695631651454196	0.0643540572267723	0.08646035883326444	0.11758580125218424	0.2191693290734824
ENSGALG00000043607	CENPX	15.0	0.022180768201576242	0.03599018695655421	0.0010002875320436239	0.001348337060057984	0.004618386512626865	0.01583133657293854	0.1082842461461336
ENSGALG00000043613	TXNDC16	30.0	0.2642777929826956	0.08213938222084495	0.03761740038829593	0.2350364079890357	0.2608813071687983	0.30684822654048977	0.48345485137408867
ENSGALG00000043618	SLC40A1	30.0	0.16607357358717387	0.033096658315970764	0.09714512291831881	0.1457246279361664	0.16215360268176154	0.19148601988157107	0.23465859982713916
ENSGALG00000043623	ARL14	21.0	0.17361809656846927	0.04994804331936521	0.08969635370346841	0.12653688524590162	0.1736111111111111	0.2032967032967033	0.2749054224464061
ENSGALG00000043628	UBE2M	9.0	0.024505383193214186	0.03667309508416209	0.002909545168231529	0.005288866179311551	0.006797264206704383	0.009730057168818385	0.09535792082926464
ENSGALG00000043636	YAE1	26.0	0.4424091619221992	0.12526088703601002	0.24750090876045072	0.3663389277884458	0.40380478584043655	0.47012088540252195	0.8563968668407311
ENSGALG00000043641	JUND	8.0	0.09068080206050588	0.052440446728432906	0.04375725305481603	0.05390525955865548	0.07826625296030129	0.1061160149930604	0.20488105004101725
ENSGALG00000043642	ANLN	30.0	0.3115320048106111	0.0626347593814414	0.1772580281266451	0.2815839616063171	0.3120392308636265	0.3415324189683054	0.4619492656875835
ENSGALG00000043650	GFI1	21.0	0.1043244871796021	0.04967642681434928	0.05153547476173668	0.06544202066590127	0.08510090167453842	0.11832758270752992	0.2190909090909091
ENSGALG00000043660		7.0	0.33859657034560264	0.222173659509062	0.023204535731738456	0.16161827653730315	0.3962079401815916	0.5185359567433878	0.5904550499445061
ENSGALG00000043662	NDRG4	28.0	0.0448853099384852	0.03733647876718975	0.012994232506427629	0.020979296656419108	0.030396923953595893	0.04686674852613233	0.17097532314923622
ENSGALG00000043669	WDFY3	26.0	0.04115933202862056	0.01757462708352106	0.019487179487179488	0.03035607160899217	0.03540528282540214	0.04783477864053093	0.1090342679127726
ENSGALG00000043672	STAB1	27.0	0.22733737933180945	0.03695164813752771	0.1324797843665768	0.19907462469750659	0.24370566142718042	0.24888269741832564	0.29296647936446424
ENSGALG00000043675	ANTXR2	29.0	0.17251707814528203	0.08930287898986375	0.08085746521248588	0.12462311557788944	0.15560365560365558	0.1881317248125204	0.5315962863132675
ENSGALG00000043681	DAPP1	29.0	0.1504245654581055	0.06768444570872222	0.07387164027722995	0.11216773602199817	0.13078753786239722	0.1732981783317354	0.38163972286374137
ENSGALG00000043684	PSMD13	21.0	0.06907458255486727	0.12981085551631188	0.005937447733734739	0.014413712504869499	0.02728731942215088	0.06682904551682144	0.6133281673769857
ENSGALG00000043690	ECRG4	15.0	0.06864369481058975	0.029572155346148734	0.020931449502878077	0.04882181219863756	0.06712856043110085	0.09520885045914362	0.10775976614403401
ENSGALG00000043693	ALKBH5	21.0	0.037452711305329345	0.013575588120929382	0.024044987395772734	0.027643703378674857	0.03270223752151463	0.042155816435432224	0.06379173290937996
ENSGALG00000043694	RAPGEF4	30.0	0.07374223471997396	0.03623979192358673	0.0203862660944206	0.047288934773892656	0.06230814572989639	0.08925025029953879	0.16801173881144535
ENSGALG00000043701	ELK3	30.0	0.10444433236567768	0.07061950598511346	0.04334891627709307	0.05463735132374913	0.07067551877474415	0.12429424422075872	0.2972793629727936
ENSGALG00000043711	AGO3	27.0	0.008109283068266101	0.013181897853196298	0.001256913021618904	0.001831851163619778	0.003058954393770857	0.008664378685047606	0.06771463119709795
ENSGALG00000043724	NFX1	25.0	0.1844963445959565	0.022480656660162184	0.13760698103708677	0.1716135995682677	0.18748100881191126	0.1983951300498063	0.22888283378746596
ENSGALG00000043727	NR4A1	23.0	0.04223579718293029	0.05017562190713091	0.0015656969558489038	0.008529723588194194	0.027101166197506753	0.058090387124848195	0.21941364405186994
ENSGALG00000043728	SCN8A	25.0	0.029850995183710288	0.013974570103858955	0.015037593984962405	0.018030513176144243	0.02313491031972966	0.03857600732600733	0.06009200690051753
ENSGALG00000043733	TMEM50A	25.0	0.05266915274324089	0.07038089248573877	0.011513157894736841	0.021201413427561835	0.02545529801324503	0.03783652680087315	0.31193177246761605
ENSGALG00000043734	LIPG	29.0	0.13448919766055958	0.0849940572879577	0.05335365853658537	0.08062852933955315	0.11729673744174003	0.1522787369730907	0.4959257582616568
ENSGALG00000043736		26.0	0.09727209464747831	0.03369847691793609	0.05170800187178288	0.07729143380320894	0.08673708005964151	0.09921387835137369	0.1884390651085142
ENSGALG00000043744	NDFIP1	29.0	0.1274428917696618	0.07461511856491398	0.04892533936651583	0.07184579439252338	0.0960090361445783	0.1776685393258427	0.3469613259668508
ENSGALG00000043754	GLUL	29.0	0.056141804328519986	0.041931347851902674	0.00713121434392828	0.02365145228215768	0.05359378913097921	0.07985074626865671	0.18412302576891104
ENSGALG00000043756	PEX11G	24.0	0.16848572091974925	0.08031641956872655	0.020682168771067818	0.12917340492424517	0.15610691678683297	0.1939306125778833	0.34889683032939717
ENSGALG00000043764	KCNS2	30.0	0.029318783223618396	0.025739127412547285	0.01221001221001221	0.020358865333473565	0.02279186423573236	0.028365422145893507	0.1605657237936772
ENSGALG00000043765		17.0	0.22197261172385588	0.05238821096925954	0.14738980931541104	0.18941765810895428	0.21152358855375097	0.2321692080668962	0.380306905370844
ENSGALG00000043771	DENND6B	25.0	0.10864559723589362	0.0724028783484044	0.0018215641163879387	0.06821452556845438	0.09867854064923871	0.15199138858988157	0.30071599045346065
ENSGALG00000043772		5.0	0.6203200329318618	0.10591946054493613	0.5109743040685225	0.5138970329541456	0.6375943764644624	0.6913274336283186	0.7478070175438596
ENSGALG00000043775	RAPGEF3	20.0	0.1105159267649261	0.0719313139978869	0.002547140541842316	0.09107777383290248	0.09699062006822674	0.12149448350872968	0.3100123949869164
ENSGALG00000043787	DEPDC6	27.0	0.045179229640797715	0.044607333966892745	0.006850655705617537	0.016967032915462803	0.030973451327433628	0.054295622983546496	0.2055494706097116
ENSGALG00000043797	DBR1	28.0	0.08710609431113314	0.01917948060198666	0.06505700871898054	0.07162779206491872	0.08367924238030969	0.0920496905768079	0.14094083057699375
ENSGALG00000043799	DSCC1	29.0	0.19537739634487689	0.05515006358734562	0.1061511423550088	0.15312639239566314	0.1859827721221613	0.22111111111111112	0.36524822695035464
ENSGALG00000043806	DNAH10	25.0	0.24159100116782053	0.07819853873997186	0.08865875221015408	0.17030631686941228	0.27167630057803466	0.2853678253839935	0.3626297577854672
ENSGALG00000043823	ECSIT	9.0	0.02969557109001356	0.0605858465230495	0.004530274273279751	0.005552337002483835	0.007275896899187071	0.008289096257971855	0.18947777130654242
ENSGALG00000043825	NISCH	29.0	0.2488093783901812	0.05079183953207305	0.15028323892035989	0.2251199040767386	0.2478920741989882	0.268371757925072	0.42086330935251803
ENSGALG00000043826	ANXA11	30.0	0.17204456263209317	0.055478075679549224	0.10592255125284739	0.14567924440516253	0.16191038641062783	0.1929625538093774	0.4084507042253522
ENSGALG00000043827	ZHX2	29.0	0.13313713450952402	0.027449230576365762	0.06688687035507844	0.11851851851851851	0.13165486493574616	0.14451538015089957	0.22142857142857142
ENSGALG00000043828	HEXA	29.0	0.16893844751147283	0.02953533404712601	0.1193004372267333	0.14222776392352451	0.1709211986681465	0.18099135970895863	0.2288888888888889
ENSGALG00000043829		28.0	0.07315492093778968	0.028223115645717403	0.009728853256463383	0.06298316630199433	0.07899791559252566	0.09522444257725497	0.1153063113085323
ENSGALG00000043831	LRRC73	29.0	0.07109873792337978	0.1013552868290647	0.012132650310056618	0.018793273986152326	0.030599125739264592	0.04174397031539888	0.3969175340272218
ENSGALG00000043833	OLAH	24.0	0.4207467078273204	0.13203665102454937	0.2006172839506173	0.3294131355969872	0.41947482056533303	0.5041652622537028	0.732163080407701
ENSGALG00000043839	SPACA1	16.0	0.7337448249996626	0.35566519687735976	0.00812957787565929	0.5001858562462642	0.7454644698069537	0.9579507609694322	1.5517241379310343
ENSGALG00000043860	PGR2/3	5.0	0.07390252973493704	0.10212584149793931	0.00824329960520377	0.008562942018847263	0.04548939432660363	0.054550538235705305	0.2526664744883252
ENSGALG00000043861		3.0	0.6131952361440547	0.1532719556789881	0.44225200350191923	0.5506093599228423	0.6589667163437655	0.6986668524651224	0.7383669885864793
ENSGALG00000043868	FOXN1	30.0	0.14095787361275613	0.03318862988250245	0.05575055097543058	0.12968707628025242	0.13856745166579576	0.14725424306509025	0.25174216027874563
ENSGALG00000043872		15.0	0.2296834012575733	0.05542184890989266	0.12455812019130796	0.2098945252323253	0.22482758620689655	0.2552745391211093	0.32533889468196037
ENSGALG00000043885	CFAP45	18.0	0.06444661021483593	0.03857714106282513	0.004827275852162809	0.04743355391210325	0.054706748897369	0.07884103956037267	0.14480427434303783
ENSGALG00000043904	SH3RF2	26.0	0.08863339554213731	0.03476274682884877	0.005337600318365723	0.07526112167124492	0.09023062262426323	0.11223080312467713	0.1570118700689459
ENSGALG00000043908		14.0	0.6699823193221581	0.16611386631430203	0.3853227551388388	0.5548799041578473	0.691168348949746	0.799362618413346	0.9279790484504584
ENSGALG00000043909		19.0	0.6076727647146697	0.2049685851652207	0.38990066225165565	0.42191612826034935	0.5632465543644717	0.6987263466392604	1.1661900222434065
ENSGALG00000043910	OR5AS1	12.0	0.20765607395690935	0.049485801267067864	0.12019660411081323	0.18539915955321398	0.21252411355007486	0.2383868458126221	0.2888965339296465
ENSGALG00000043916		8.0	0.584659012844427	0.0688858399110952	0.47899906223779676	0.5560226768801525	0.5975600618100241	0.610189139082731	0.6843513670738801
ENSGALG00000043920	OTUD3	27.0	0.2386041982065263	0.06485541451992285	0.04291713085954238	0.20628574180948794	0.23011643970791393	0.27805523006224064	0.39040348964013083
ENSGALG00000043923		10.0	0.29630348948347496	0.12089175967561346	0.12257815763261898	0.22641431288859099	0.2664517094244244	0.35963689334581994	0.5078003120124805
ENSGALG00000043926		25.0	0.4782051061499955	0.20768633518199311	0.009449605887831362	0.32057177682974125	0.4532221781130078	0.6562064156206415	0.8210064167510978
ENSGALG00000043929		9.0	0.015495745874265617	0.015426697991642943	0.0009996600482664144	0.00406741136183512	0.010422303258440183	0.021011673151750974	0.04270462633451957
ENSGALG00000043930		13.0	0.08271159045188417	0.08680903459866557	0.002576786857095157	0.005613977107062369	0.02756753366228987	0.16428571428571426	0.22507659674758426
ENSGALG00000043935	AFF1	27.0	0.48664163341393907	0.11755706270933805	0.25484701605574067	0.37349350397064807	0.49393939393939384	0.5972421234519563	0.659893788963288
ENSGALG00000043938	LIG1	13.0	0.03541855641296818	0.044643563594539255	0.004126292239370663	0.004816570144697199	0.006109277079284806	0.060955518945634266	0.1281125180589785
ENSGALG00000043947		8.0	0.06937911764869152	0.027415109845434698	0.031152647975077885	0.04706839449122146	0.06982916149596469	0.08917268100629475	0.10667020993887855
ENSGALG00000043964	SPINK4	15.0	0.5779794599516765	0.2025763974804909	0.2996784565916399	0.4356561784056553	0.5148116800677105	0.6944235589502474	1.118830675778284
ENSGALG00000043976	RSPH1	26.0	0.3187977278154126	0.11049620876776788	0.10681118920597285	0.2849280497553875	0.3239795065118253	0.37818510885647855	0.5865384615384616
ENSGALG00000043998		12.0	0.12225267691160029	0.09785747748431128	0.006381391554141272	0.026213480615493556	0.1513405712474199	0.1949924112413924	0.2758886575680469
ENSGALG00000044014		13.0	0.15402316708567718	0.1576229331804025	0.007580611338129097	0.02173473132552022	0.08431227763979325	0.2532285867691525	0.4658001624695369
ENSGALG00000044026		17.0	0.35282696036541406	0.1173644625523217	0.21686746987951808	0.2777404169468729	0.3021706956092748	0.38859369465108046	0.6491228070175439
ENSGALG00000044037	FAM81B	16.0	0.5109820526574256	0.2692940725193544	0.2065585735884469	0.35403329808153344	0.4332808702971911	0.6283538147114776	1.326235741444867
ENSGALG00000044053	NLRX1	29.0	0.09753671976757165	0.030373093176063137	0.05576543315875332	0.08227567886658796	0.09138223190510772	0.10388198757763975	0.18971737823211066
ENSGALG00000044069		1.0	0.4046987495263357		0.4046987495263357	0.4046987495263357	0.4046987495263357	0.4046987495263357	0.4046987495263357
ENSGALG00000044070		14.0	0.2855066270139673	0.12071874538558962	0.06803760282021151	0.2158894590760801	0.23765211607138648	0.39682246108490804	0.5098855359001041
ENSGALG00000044071	ABI3	15.0	0.14820629204958208	0.13119071947814598	0.0027962034702062625	0.00967590007164602	0.17122894832890143	0.23618415762737383	0.3711869107043816
ENSGALG00000044073		23.0	0.2952572164857371	0.15961454506231942	0.0032105595879548874	0.24393057341398766	0.33291207799241745	0.38039561482326245	0.5322972316658572
ENSGALG00000044085	IQCJ	17.0	0.21822687442753766	0.08123423694632771	0.11335490349213433	0.1639617679132722	0.1887703537338574	0.24895397489539747	0.3973902728351127
ENSGALG00000044087	KCTD19	15.0	0.35126075647500493	0.12813609578656696	0.14797590106754044	0.27311458712118003	0.3198448995824219	0.4285073133440328	0.6409109394062626
ENSGALG00000044098		10.0	3.5085587491069923	7.575390745942679	0.009027807908589787	0.031979841878476634	0.5174159378387797	2.836652430311348	24.639993880048962
ENSGALG00000044125	MLLT11	22.0	0.017131125589327098	0.028244964362994087	0.0015628851489198784	0.0018578454178142302	0.0038368692073781916	0.015119111411433957	0.10064268203803088
ENSGALG00000044138	GPA33	30.0	0.42690729050630777	0.18632330759345248	0.19914138523182598	0.2873647026764926	0.3392276426422002	0.5454941645221136	0.9901800327332242
ENSGALG00000044141	THAP9	22.0	0.3191800936599222	0.09851854649425014	0.04989306286329104	0.2713110983333303	0.35270654526915624	0.37503909171246513	0.443010752688172
ENSGALG00000044146		20.0	0.17320258760239224	0.04898547703562702	0.11099079588521928	0.14231221403404093	0.1624723605629146	0.18354960929091024	0.3059529764882441
ENSGALG00000044155	TMEM140	26.0	0.598177958890706	0.1826838415932314	0.012822786606129398	0.5497659405912043	0.6477356613878511	0.715161537448227	0.8511821974965228
ENSGALG00000044177	FAN1	28.0	0.37831381895385646	0.062212529852236235	0.15719718796819176	0.3617706526153735	0.39348150173577606	0.40768686428883677	0.46406121891227115
ENSGALG00000044199	CYP2AC7	26.0	0.20084249294778184	0.039420966256891815	0.12778414152984602	0.16990657394433356	0.20183277610760525	0.23011881470478332	0.26388181355068774
ENSGALG00000044204	ISG20	19.0	0.10935426678890288	0.05996019187452184	0.015172803111083235	0.07018619023594577	0.11348791639451339	0.14393743752638366	0.25728263286635533
ENSGALG00000044207	REC114	27.0	0.2523202147671083	0.14027503255044718	0.006771077437899798	0.14064869682180728	0.28783405842137977	0.3176042320129294	0.5310681434203116
ENSGALG00000044210	QPCTL	6.0	0.05671067225081641	0.11128775196283776	0.005062538350176962	0.006247004316103999	0.007871057394181766	0.024998420883495347	0.28304618502968004
ENSGALG00000044213	METTL3	12.0	0.010604436920511622	0.008337433937613667	0.0009993856822777397	0.0010915874891098917	0.01031831382262764	0.017941511358058927	0.021152051579334332
ENSGALG00000044224		22.0	0.5271887598108257	0.13147771225916788	0.22810198300283288	0.45914884570346753	0.5098249249164784	0.5716705763045216	0.8398392652123996
ENSGALG00000044230	ARHGAP27	19.0	0.08521966513787352	0.05498602709838237	0.004631801697074322	0.03273537359782443	0.11177982571625603	0.13242494845497876	0.14931213696117396
ENSGALG00000044245	GSC2	25.0	0.13065031919672226	0.06582719639303865	0.05432013769363167	0.10331331760669098	0.12301405087703188	0.1325846263740625	0.3677467972871138
ENSGALG00000044251	RASSF7	29.0	0.09183073825864527	0.019806555870250934	0.04630821360090358	0.08244058613471246	0.09266209395625727	0.10151622838190003	0.14162328442972077
ENSGALG00000044263	DEUP1	23.0	0.599979377038772	0.14439534176428667	0.19614949037372592	0.5310277467768139	0.6466973886328724	0.7018884934495757	0.789727582292849
ENSGALG00000044278		17.0	0.3747766011190284	0.1628109464985625	0.06853681114587361	0.3004004214963119	0.39254548143765716	0.5047879616963065	0.5706641053787047
ENSGALG00000044279	TDRD6	26.0	0.42197234945548145	0.06966780002553886	0.20472179577610888	0.4110955693054824	0.44030545026856105	0.47070254030706066	0.504623724489796
ENSGALG00000044299		20.0	0.4700701869411992	0.1024822798233808	0.25098342230963755	0.4130470027044124	0.46377277437697007	0.5446701902756858	0.6486915146708961
ENSGALG00000044307		26.0	0.16227392338858132	0.04020115107294823	0.09622773314704855	0.13067948415261987	0.1575150250927725	0.1952297342996523	0.23079388823592265
ENSGALG00000044313		7.0	0.11217145662545444	0.10967911151522243	0.02446601448170178	0.025751544543693848	0.03604871618463413	0.2010028183488588	0.2711767399267399
ENSGALG00000044342	HINT3	25.0	0.1995527862265985	0.05804685757619736	0.1031446540880503	0.16362530413625306	0.19384805945499586	0.21569031195305258	0.3400378201822245
ENSGALG00000044343		2.0	0.8252967685398953	0.1440727826971862	0.723421926910299	0.7743593477250972	0.8252967685398953	0.8762341893546934	0.9271716101694916
ENSGALG00000044362	PP2D1	19.0	0.43348326849198643	0.13502388758302317	0.17035462363513384	0.3582583710492089	0.4321160230648261	0.5230966127913724	0.6422090729783038
ENSGALG00000044375	HDDC3	13.0	0.043606861694956235	0.03475883230035592	0.003	0.026892508966803078	0.034471666756017795	0.055576508620689656	0.12958500669344042
ENSGALG00000044383	MCL1	18.0	0.08508276994018636	0.06889096140104105	0.0029615649737614515	0.014542787430654385	0.08283977934667847	0.1206142229748901	0.2562841530054645
ENSGALG00000044387	SLC4A9	29.0	0.22913429824945705	0.07351560662304045	0.11989009140357762	0.18476273400087068	0.2227884965416818	0.25494722955145116	0.44277753964852123
ENSGALG00000044388		1.0	0.025601633314992326		0.025601633314992326	0.025601633314992326	0.025601633314992326	0.025601633314992326	0.025601633314992326
ENSGALG00000044391	RBM11	22.0	0.3644651190708162	0.11960115748946587	0.14435429344151454	0.29938185964305136	0.3521842249307531	0.449204153881369	0.6009711989283323
ENSGALG00000044404		29.0	0.33726376044257816	0.06311645212537771	0.21678960309097295	0.313846697280113	0.33525717195722293	0.3729227761485826	0.48668854850474114
ENSGALG00000044425		12.0	0.2020235260566817	0.1805418707725855	0.004241533242623623	0.038302949887140086	0.24358641526505576	0.2665530181501842	0.6309794988610478
ENSGALG00000044431	NPB	12.0	0.2883456405355838	0.09028189444900397	0.15775647852325167	0.2372887734422669	0.2936721987157434	0.3228615149044049	0.4920835972134262
ENSGALG00000044449	LAG3	6.0	0.3540742510823814	0.05946864447600968	0.2924646500805442	0.3232215905169218	0.3357251854586193	0.369100490984627	0.46125116713352005
ENSGALG00000044464	TEPSIN	25.0	0.18311053092715873	0.09604246326790747	0.00379198336154826	0.17570385818561	0.18751334044823906	0.2152568884610757	0.41816223977028
ENSGALG00000044466		19.0	0.5538944389272564	0.09742234934894572	0.4285714285714285	0.46458085312136477	0.5167241637918104	0.6411456649023629	0.6978784169726642
ENSGALG00000044478		24.0	0.49495756429760873	0.07846282214066792	0.2818725678108846	0.471015157827829	0.5203823759768651	0.5477224495820114	0.5869135802469135
ENSGALG00000044479		11.0	0.45859668659609787	0.1577815574862986	0.3105518496058217	0.3369178412392665	0.40405057625601426	0.5807242236949884	0.7454504094631483
ENSGALG00000044480	IL13RA1	21.0	0.36239858783172707	0.06176585139493618	0.25581575083082153	0.33303085299455537	0.35511083191241133	0.40560292326431185	0.4914859554649978
ENSGALG00000044485	F2RL3	26.0	0.1475194165203076	0.0746523042997187	0.02476521397079311	0.10211587155938834	0.12188249555971084	0.20260593269762509	0.28638825790669226
ENSGALG00000044510	C18orf63	27.0	0.5201782525767773	0.08984013966333282	0.29028801645808333	0.4777340734354103	0.5245503159941662	0.5768726909372666	0.6778411792677129
ENSGALG00000044519	COA8	24.0	0.3128381459487923	0.11811527655361245	0.10177210177210178	0.21894818918963144	0.35098186141881116	0.39224276855764034	0.477418065547562
ENSGALG00000044525	NFKBIE	29.0	0.24505126262153706	0.12286314078366385	0.011883905144641138	0.17335014139211613	0.2533207428391564	0.32435998944312483	0.48187843745593006
ENSGALG00000044527		22.0	0.39979448844595655	0.0945040451650337	0.16942079082708034	0.35373654670974025	0.4130591505225826	0.4569662187614303	0.5493309545049063
ENSGALG00000044536	WDR13	5.0	0.026746013538666468	0.04668416668380932	0.0009997787079572148	0.002778563155621065	0.0028189627093591022	0.01776051061468017	0.10937225250571479
ENSGALG00000044567		20.0	0.5589738058740363	0.1036628392498803	0.32361876898841	0.4871854775338353	0.5690583317394582	0.6296461853689106	0.7295204795204796
ENSGALG00000044574	PLPP5	27.0	0.14241005083708852	0.04980991633709639	0.0025369973404735556	0.11458919601485767	0.14113785557986872	0.1681726316256324	0.2594072594072594
ENSGALG00000044581	MIIP	21.0	0.5609680227628704	0.15465161228287339	0.2132051568671287	0.41747066492829205	0.6017552182163187	0.664745595257698	0.7656647987773815
ENSGALG00000044591	OR51E2	18.0	0.09717201328726412	0.06327279087390127	0.0033969843459697906	0.04090418635573527	0.10430083971844331	0.13640360490954825	0.24068224889450412
ENSGALG00000044606	MEP1B	29.0	0.23301681278033853	0.05658270692410726	0.1272237827715356	0.1860869565217391	0.254094918101638	0.27959479015918964	0.3080568720379147
ENSGALG00000044610	CFAP100	14.0	0.5693266638173657	0.11234644463453249	0.3800427464600587	0.510462864083544	0.6090580357260742	0.6634653162618243	0.7034300791556728
ENSGALG00000044612	INAVA	16.0	0.13422424993316565	0.09128525143318601	0.005478217669639008	0.054824132332292726	0.14451396403918454	0.19836921094747959	0.31537886074596555
ENSGALG00000044620		10.0	0.5268647381153578	0.09993380276520394	0.3688160249379438	0.4487130226077046	0.5373448484742067	0.5801274230115666	0.6910856134157105
ENSGALG00000044628		29.0	0.23601183155983427	0.10521372393668633	0.0032516670867917727	0.17758265388406055	0.19856870229007634	0.3240155566358775	0.40378006872852235
ENSGALG00000044632		24.0	0.31526620446994863	0.13057358636464902	0.13757235890014474	0.21422054889760903	0.2979483143973767	0.35807049579003764	0.6795806745670009
ENSGALG00000044641	DAPL1	18.0	0.714502520815724	0.21261894360654165	0.34788671023965145	0.5840628714386995	0.7212157744229519	0.8281061232334685	1.0896860986547086
ENSGALG00000044642	SENP7	30.0	0.42006389999678767	0.057699091424408475	0.3034265406021592	0.3945956763299921	0.4292239715105053	0.4571439228515837	0.5073608617594255
ENSGALG00000044645	C11orf91	8.0	0.32225393529529234	0.14507982657397644	0.09712889431887599	0.23409973034809609	0.3324013001338004	0.4148191721773329	0.5029821073558648
ENSGALG00000044649	P2RX2	12.0	0.10066710374875613	0.04782733733679219	0.0024166867042663344	0.0726111715162064	0.09454144352041335	0.1306954097636095	0.17857142857142858
ENSGALG00000044654	C22orf39	4.0	0.035238470171422696	0.03728255950045328	0.0019261762085211564	0.0035970134640502514	0.034193162180560746	0.06583461888793318	0.07064138011604813
ENSGALG00000044661		27.0	0.15221050903007977	0.08277785961912863	0.0015848068598693144	0.12367606222041055	0.1372611804888462	0.16937593943758267	0.39841539332201475
ENSGALG00000044668		7.0	0.6930457013591543	0.12852026450227272	0.46934998843395787	0.635023462583354	0.7345755693581781	0.7680674841341255	0.8412124582869855
ENSGALG00000044675	MATN2	23.0	0.19120128380812193	0.035232724331203544	0.11833472503876892	0.17647327007677738	0.1865558912386707	0.20039279069570365	0.301285140562249
ENSGALG00000044678		4.0	0.5666580550885388	0.08364469158420268	0.47441408958535575	0.5066381997497372	0.5752290862123092	0.6352489415511108	0.6417599583441812
ENSGALG00000044705	TIMM50	3.0	0.03294963561493204	0.04348871147721075	0.0011044410689957877	0.008175538920148119	0.01524663677130045	0.048872232887900165	0.08249782900449988
ENSGALG00000044716	KIAA1109	24.0	0.03703264211391247	0.008722243995082929	0.024087172624737144	0.029949383037747603	0.034286939761476065	0.04537376730617604	0.052268983076231845
ENSGALG00000044726	SNAPC4	29.0	0.4283253869683106	0.11310628114771835	0.00979725176858742	0.4203523912261776	0.45544861844147777	0.4886665624511489	0.5519226814723422
ENSGALG00000044727	ANKRD34B	24.0	0.34305517968341076	0.13197967337272976	0.16645830728841102	0.24765263214082367	0.3105016052741809	0.3914733381067321	0.693135935397039
ENSGALG00000044733		13.0	0.43184550260606885	0.09396424046062496	0.16356107660455485	0.41648386085866496	0.4381946783428764	0.4856046065259117	0.5514489710205795
ENSGALG00000044760		2.0	0.1293250253464008	0.17548136839314865	0.005240959783710713	0.06728299256505577	0.12932502534640083	0.19136705812774588	0.2534090909090909
ENSGALG00000044763	GPR82	17.0	0.3317184891158603	0.08209536423085538	0.24203338391502277	0.26034183799851374	0.30793980280228334	0.3835319609967497	0.5357446808510639
ENSGALG00000044788	ZNF628	11.0	0.04122566090396683	0.08892966187625809	0.002993566888296916	0.0038617860120122457	0.00412135968987281	0.0066635308673070265	0.2848918353105373
ENSGALG00000044799	VSIG4	22.0	0.4561673502089631	0.10853343510284283	0.17556355467054707	0.42490979291110254	0.4732887490574441	0.5050102504885541	0.6168256923434955
ENSGALG00000044805	RNF26	24.0	0.10693386437094458	0.04159595208942222	0.02817817716063187	0.08081566152464666	0.11123557473849979	0.13689779618648248	0.1832504145936982
ENSGALG00000044811		17.0	0.41079332411014136	0.08518424020744998	0.28864864864864864	0.3560915780866721	0.4078232524447664	0.4375211649170335	0.6555269922879178
ENSGALG00000044813	THUMPD3	28.0	0.15896647818255807	0.042013792649413274	0.08499709678860154	0.1313939787734472	0.1412343413376411	0.1856707654813338	0.26089417091114886
ENSGALG00000044814	CCDC14	29.0	0.41701076688468797	0.08960671416757257	0.17294520547945205	0.34128593582249794	0.451881993896236	0.4817057120294814	0.5132459191865133
ENSGALG00000044841		15.0	0.18192748398102176	0.14784439697605356	0.006447877607758209	0.0657638498042652	0.17578035476921666	0.19431949960009653	0.5138490926456543
ENSGALG00000044849		7.0	0.03641027407264948	0.03067749831069369	0.0017153232445813067	0.014687848991618057	0.02647638719369073	0.059271434321749625	0.07876164144353899
ENSGALG00000044851		10.0	0.019392376491890656	0.026691994809401997	0.004114806459760876	0.004861521119379281	0.006135347475257906	0.017824664372455046	0.08508806044780266
